X,Y,Half,Player1 Name,Player1 Team,Match Name
-23.8,-11.4,0,Wesley HOOLAHAN,Norwich City,12.02.01 Sunderland v Norwich City
26.54,19.49,0,Craig GARDNER,Sunderland,12.02.01 Sunderland v Norwich City
-27.72,-5.88,0,Russell MARTIN,Norwich City,12.02.01 Sunderland v Norwich City
-22.29,-1.16,0,Russell MARTIN,Norwich City,12.02.01 Sunderland v Norwich City
-37.38,-10.49,1,Craig GARDNER,Sunderland,12.02.01 Sunderland v Norwich City
-25.09,-5.56,1,Craig GARDNER,Sunderland,12.02.01 Sunderland v Norwich City
-26.1,7.63,1,Jack COLBACK,Sunderland,12.02.01 Sunderland v Norwich City
21.23,19.1,1,Steve MORISON,Norwich City,12.02.01 Sunderland v Norwich City
27.37,-11.44,1,Anthony PILKINGTON,Norwich City,12.02.01 Sunderland v Norwich City
32.71,-7.27,1,Aaron WILBRAHAM,Norwich City,12.02.01 Sunderland v Norwich City
28.48,3.23,1,Andrew SURMAN,Norwich City,12.02.01 Sunderland v Norwich City
23.44,6.75,1,Kyle NAUGHTON,Norwich City,12.02.01 Sunderland v Norwich City
26.39,-3.41,0,Moussa DEMBELE,Fulham,11.10.29 Wigan Athletic v Fulham
-31.46,2.73,0,David JONES,Wigan Athletic,11.10.29 Wigan Athletic v Fulham
-46.5,-18.81,0,Victor MOSES,Wigan Athletic,11.10.29 Wigan Athletic v Fulham
-39.4,-1.26,0,David JONES,Wigan Athletic,11.10.29 Wigan Athletic v Fulham
-40.97,0.27,0,Hugo RODALLEGA,Wigan Athletic,11.10.29 Wigan Athletic v Fulham
-27.12,-20.82,0,Hugo RODALLEGA,Wigan Athletic,11.10.29 Wigan Athletic v Fulham
-33.32,0.44,0,Ben WATSON,Wigan Athletic,11.10.29 Wigan Athletic v Fulham
40.56,14.52,0,Andrew JOHNSON,Fulham,11.10.29 Wigan Athletic v Fulham
46.74,0.57,0,Clint DEMPSEY,Fulham,11.10.29 Wigan Athletic v Fulham
-40.91,1.74,0,Victor MOSES,Wigan Athletic,11.10.29 Wigan Athletic v Fulham
27.78,-1.44,1,Hugo RODALLEGA,Wigan Athletic,11.10.29 Wigan Athletic v Fulham
27.63,10.23,1,Hugo RODALLEGA,Wigan Athletic,11.10.29 Wigan Athletic v Fulham
44.59,16.08,1,Victor MOSES,Wigan Athletic,11.10.29 Wigan Athletic v Fulham
30.33,11.88,1,Victor MOSES,Wigan Athletic,11.10.29 Wigan Athletic v Fulham
-42.35,13.25,1,Bobby ZAMORA,Fulham,11.10.29 Wigan Athletic v Fulham
-46.13,-13.42,1,Andrew JOHNSON,Fulham,11.10.29 Wigan Athletic v Fulham
33.68,-16.59,1,Victor MOSES,Wigan Athletic,11.10.29 Wigan Athletic v Fulham
22.13,-11.32,1,Maynor FIGUEROA,Wigan Athletic,11.10.29 Wigan Athletic v Fulham
-34.83,0.71,1,Moussa DEMBELE,Fulham,11.10.29 Wigan Athletic v Fulham
42.58,10.04,1,Gary CALDWELL,Wigan Athletic,11.10.29 Wigan Athletic v Fulham
-24.02,-0.4,0,Daniel STURRIDGE,Chelsea,11.10.02 Bolton Wanderers v Chelsea
34.0,15.23,0,David NGOG,Bolton Wanderers,11.10.02 Bolton Wanderers v Chelsea
22.11,-0.61,0,Martin PETROV,Bolton Wanderers,11.10.02 Bolton Wanderers v Chelsea
-39.96,-2.29,0,Frank LAMPARD,Chelsea,11.10.02 Bolton Wanderers v Chelsea
-45.34,11.27,0,Frank LAMPARD,Chelsea,11.10.02 Bolton Wanderers v Chelsea
24.71,-8.96,0,Martin PETROV,Bolton Wanderers,11.10.02 Bolton Wanderers v Chelsea
-36.6,-4.97,0,Juan Manuel MATA,Chelsea,11.10.02 Bolton Wanderers v Chelsea
-32.55,-16.42,0,Daniel STURRIDGE,Chelsea,11.10.02 Bolton Wanderers v Chelsea
-26.17,-15.54,0,David LUIZ,Chelsea,11.10.02 Bolton Wanderers v Chelsea
-41.92,-2.89,0,Frank LAMPARD,Chelsea,11.10.02 Bolton Wanderers v Chelsea
29.28,5.51,0,Kevin DAVIES,Bolton Wanderers,11.10.02 Bolton Wanderers v Chelsea
-35.4,13.02,0,Juan Manuel MATA,Chelsea,11.10.02 Bolton Wanderers v Chelsea
-31.44,-0.11,1,Zat KNIGHT,Bolton Wanderers,11.10.02 Bolton Wanderers v Chelsea
-39.89,-5.59,1,Gary CAHILL,Bolton Wanderers,11.10.02 Bolton Wanderers v Chelsea
-19.08,-4.84,1,Martin PETROV,Bolton Wanderers,11.10.02 Bolton Wanderers v Chelsea
-39.67,-16.79,1,Martin PETROV,Bolton Wanderers,11.10.02 Bolton Wanderers v Chelsea
41.03,-6.9,1,Didier DROGBA,Chelsea,11.10.02 Bolton Wanderers v Chelsea
38.85,9.3,1,RAMIRES,Chelsea,11.10.02 Bolton Wanderers v Chelsea
40.32,19.32,1,Didier DROGBA,Chelsea,11.10.02 Bolton Wanderers v Chelsea
38.15,0.08,1,Frank LAMPARD,Chelsea,11.10.02 Bolton Wanderers v Chelsea
-30.06,-7.35,1,Kevin DAVIES,Bolton Wanderers,11.10.02 Bolton Wanderers v Chelsea
25.28,3.26,1,Frank LAMPARD,Chelsea,11.10.02 Bolton Wanderers v Chelsea
-35.67,13.97,1,David NGOG,Bolton Wanderers,11.10.02 Bolton Wanderers v Chelsea
42.22,-11.71,1,Juan Manuel MATA,Chelsea,11.10.02 Bolton Wanderers v Chelsea
40.42,-10.05,1,Ashley COLE,Chelsea,11.10.02 Bolton Wanderers v Chelsea
31.45,6.15,1,Daniel STURRIDGE,Chelsea,11.10.02 Bolton Wanderers v Chelsea
-46.46,-1.49,1,Kevin DAVIES,Bolton Wanderers,11.10.02 Bolton Wanderers v Chelsea
37.44,-14.43,1,Didier DROGBA,Chelsea,11.10.02 Bolton Wanderers v Chelsea
40.8,11.81,1,Daniel STURRIDGE,Chelsea,11.10.02 Bolton Wanderers v Chelsea
-26.18,14.54,1,Chris EAGLES,Bolton Wanderers,11.10.02 Bolton Wanderers v Chelsea
41.79,13.05,1,Frank LAMPARD,Chelsea,11.10.02 Bolton Wanderers v Chelsea
37.22,12.57,1,Daniel STURRIDGE,Chelsea,11.10.02 Bolton Wanderers v Chelsea
29.43,-7.81,0,Luka MODRIC,Tottenham Hotspur,12.02.06 Liverpool v Tottenham Hotspur
-31.96,-0.36,0,Steven GERRARD,Liverpool,12.02.06 Liverpool v Tottenham Hotspur
17.43,1.32,0,Gareth BALE,Tottenham Hotspur,12.02.06 Liverpool v Tottenham Hotspur
27.96,-13.27,0,Niko KRANJCAR,Tottenham Hotspur,12.02.06 Liverpool v Tottenham Hotspur
-27.25,-6.05,0,Jay SPEARING,Liverpool,12.02.06 Liverpool v Tottenham Hotspur
40.7,3.96,0,Gareth BALE,Tottenham Hotspur,12.02.06 Liverpool v Tottenham Hotspur
38.3,12.26,0,Kyle WALKER,Tottenham Hotspur,12.02.06 Liverpool v Tottenham Hotspur
-29.54,16.8,0,Glen JOHNSON,Liverpool,12.02.06 Liverpool v Tottenham Hotspur
24.84,15.77,1,Steven GERRARD,Liverpool,12.02.06 Liverpool v Tottenham Hotspur
-25.96,-20.19,1,Gareth BALE,Tottenham Hotspur,12.02.06 Liverpool v Tottenham Hotspur
-40.05,-6.81,1,Gareth BALE,Tottenham Hotspur,12.02.06 Liverpool v Tottenham Hotspur
29.71,17.28,1,Martin KELLY,Liverpool,12.02.06 Liverpool v Tottenham Hotspur
26.75,0.59,1,Charlie ADAM,Liverpool,12.02.06 Liverpool v Tottenham Hotspur
-27.75,8.15,1,Gareth BALE,Tottenham Hotspur,12.02.06 Liverpool v Tottenham Hotspur
40.24,-5.05,1,Andrew CARROLL,Liverpool,12.02.06 Liverpool v Tottenham Hotspur
-36.4,10.59,1,Gareth BALE,Tottenham Hotspur,12.02.06 Liverpool v Tottenham Hotspur
21.17,-4.27,1,Stewart DOWNING,Liverpool,12.02.06 Liverpool v Tottenham Hotspur
30.9,16.3,1,Steven GERRARD,Liverpool,12.02.06 Liverpool v Tottenham Hotspur
29.0,3.0,0,Moussa DEMBELE,Fulham,11.08.28 Newcastle United v Fulham
24.0,-2.0,0,Steve SIDWELL,Fulham,11.08.28 Newcastle United v Fulham
21.0,-6.0,0,Pajtim KASAMI,Fulham,11.08.28 Newcastle United v Fulham
42.0,-3.0,0,Damien DUFF,Fulham,11.08.28 Newcastle United v Fulham
28.0,3.0,0,Pajtim KASAMI,Fulham,11.08.28 Newcastle United v Fulham
-43.0,-2.0,0,Leon BEST,Newcastle United,11.08.28 Newcastle United v Fulham
-41.0,24.0,0,Yohan CABAYE,Newcastle United,11.08.28 Newcastle United v Fulham
-33.0,11.0,0,Ryan TAYLOR,Newcastle United,11.08.28 Newcastle United v Fulham
32.0,-16.0,1,Yohan CABAYE,Newcastle United,11.08.28 Newcastle United v Fulham
50.0,3.0,1,Leon BEST,Newcastle United,11.08.28 Newcastle United v Fulham
35.0,-2.0,1,Yohan CABAYE,Newcastle United,11.08.28 Newcastle United v Fulham
-49.0,-7.0,1,Clint DEMPSEY,Fulham,11.08.28 Newcastle United v Fulham
-42.0,-14.0,1,Damien DUFF,Fulham,11.08.28 Newcastle United v Fulham
44.0,-3.0,1,Leon BEST,Newcastle United,11.08.28 Newcastle United v Fulham
-23.0,2.0,1,Chris BAIRD,Fulham,11.08.28 Newcastle United v Fulham
-41.0,11.0,1,Clint DEMPSEY,Fulham,11.08.28 Newcastle United v Fulham
40.0,-10.0,1,Jonas GUTIERREZ,Newcastle United,11.08.28 Newcastle United v Fulham
-29.0,12.0,1,Matthew BRIGGS,Fulham,11.08.28 Newcastle United v Fulham
42.0,-14.0,1,Demba BA,Newcastle United,11.08.28 Newcastle United v Fulham
-38.0,-15.0,0,Danny GRAHAM,Swansea City,12.03.24 Swansea City v Everton
-28.0,1.0,0,Gylfi SIGURDSSON,Swansea City,12.03.24 Swansea City v Everton
-41.0,7.0,0,Wayne ROUTLEDGE,Swansea City,12.03.24 Swansea City v Everton
-27.0,1.0,0,Joe ALLEN,Swansea City,12.03.24 Swansea City v Everton
-42.0,-10.0,0,Gylfi SIGURDSSON,Swansea City,12.03.24 Swansea City v Everton
27.0,1.0,0,Steven PIENAAR,Everton,12.03.24 Swansea City v Everton
33.0,9.0,0,Darron GIBSON,Everton,12.03.24 Swansea City v Everton
29.0,-12.0,0,Leighton BAINES,Everton,12.03.24 Swansea City v Everton
-40.0,-3.0,1,Nikica JELAVIC,Everton,12.03.24 Swansea City v Everton
33.0,9.0,1,Gylfi SIGURDSSON,Swansea City,12.03.24 Swansea City v Everton
-24.0,-9.0,1,Darron GIBSON,Everton,12.03.24 Swansea City v Everton
-43.0,8.0,1,Nikica JELAVIC,Everton,12.03.24 Swansea City v Everton
-26.0,7.0,1,Steven PIENAAR,Everton,12.03.24 Swansea City v Everton
30.0,-13.0,1,Scott SINCLAIR,Swansea City,12.03.24 Swansea City v Everton
-37.0,12.0,1,Steven PIENAAR,Everton,12.03.24 Swansea City v Everton
-41.0,-5.0,1,Nikica JELAVIC,Everton,12.03.24 Swansea City v Everton
-47.0,-1.0,1,Nikica JELAVIC,Everton,12.03.24 Swansea City v Everton
33.0,11.0,1,Leroy LITA,Swansea City,12.03.24 Swansea City v Everton
-44.0,-1.0,1,Denis STRACQUALURSI,Everton,12.03.24 Swansea City v Everton
-46.0,-1.0,1,Denis STRACQUALURSI,Everton,12.03.24 Swansea City v Everton
28.0,2.0,1,Gylfi SIGURDSSON,Swansea City,12.03.24 Swansea City v Everton
-41.0,-8.0,1,Leon OSMAN,Everton,12.03.24 Swansea City v Everton
28.85,-8.37,0,Victor MOSES,Wigan Athletic,11.11.26 Sunderland v Wigan Athletic
22.67,1.92,0,Jordi GOMEZ,Wigan Athletic,11.11.26 Sunderland v Wigan Athletic
-27.63,19.54,0,Nicklas BENDTNER,Sunderland,11.11.26 Sunderland v Wigan Athletic
-44.98,-2.4,0,Kieran RICHARDSON,Sunderland,11.11.26 Sunderland v Wigan Athletic
-43.85,-2.88,0,Sebastian LARSSON,Sunderland,11.11.26 Sunderland v Wigan Athletic
24.62,6.16,0,Conor SAMMON,Wigan Athletic,11.11.26 Sunderland v Wigan Athletic
-42.46,-15.55,0,Kieran RICHARDSON,Sunderland,11.11.26 Sunderland v Wigan Athletic
26.26,-12.08,0,David JONES,Wigan Athletic,11.11.26 Sunderland v Wigan Athletic
-29.63,-8.14,0,Phil BARDSLEY,Sunderland,11.11.26 Sunderland v Wigan Athletic
-27.64,-5.59,0,Nicklas BENDTNER,Sunderland,11.11.26 Sunderland v Wigan Athletic
38.68,5.21,0,Ronnie STAM,Wigan Athletic,11.11.26 Sunderland v Wigan Athletic
28.44,-15.64,0,Victor MOSES,Wigan Athletic,11.11.26 Sunderland v Wigan Athletic
-41.78,11.23,0,Phil BARDSLEY,Sunderland,11.11.26 Sunderland v Wigan Athletic
27.95,3.14,1,Nicklas BENDTNER,Sunderland,11.11.26 Sunderland v Wigan Athletic
37.38,0.87,1,Jack COLBACK,Sunderland,11.11.26 Sunderland v Wigan Athletic
-41.19,1.23,1,Mohamed DIAME,Wigan Athletic,11.11.26 Sunderland v Wigan Athletic
23.54,-7.32,1,Nicklas BENDTNER,Sunderland,11.11.26 Sunderland v Wigan Athletic
29.76,-13.09,1,Stephane SESSEGNON,Sunderland,11.11.26 Sunderland v Wigan Athletic
35.93,13.19,1,Kieran RICHARDSON,Sunderland,11.11.26 Sunderland v Wigan Athletic
37.77,11.38,1,Kieran RICHARDSON,Sunderland,11.11.26 Sunderland v Wigan Athletic
-40.01,0.08,1,Franco DI SANTO,Wigan Athletic,11.11.26 Sunderland v Wigan Athletic
39.24,8.1,1,Dong-Won JI,Sunderland,11.11.26 Sunderland v Wigan Athletic
-33.03,1.9,0,Orlando SA,Fulham,11.12.31 Norwich City v Fulham
-44.63,13.08,0,Orlando SA,Fulham,11.12.31 Norwich City v Fulham
33.2,-2.33,0,Bradley JOHNSON,Norwich City,11.12.31 Norwich City v Fulham
48.11,-5.06,0,Steve MORISON,Norwich City,11.12.31 Norwich City v Fulham
33.62,6.68,0,Wesley HOOLAHAN,Norwich City,11.12.31 Norwich City v Fulham
27.02,-8.65,0,Anthony PILKINGTON,Norwich City,11.12.31 Norwich City v Fulham
-43.47,12.58,0,Bryan RUIZ,Fulham,11.12.31 Norwich City v Fulham
-34.02,0.81,0,Kerim FREI,Fulham,11.12.31 Norwich City v Fulham
26.06,-11.7,0,Wesley HOOLAHAN,Norwich City,11.12.31 Norwich City v Fulham
21.77,1.12,1,Clint DEMPSEY,Fulham,11.12.31 Norwich City v Fulham
-39.37,-7.61,1,Anthony PILKINGTON,Norwich City,11.12.31 Norwich City v Fulham
-21.7,0.6,1,Andrew SURMAN,Norwich City,11.12.31 Norwich City v Fulham
-28.4,-2.66,1,Bradley JOHNSON,Norwich City,11.12.31 Norwich City v Fulham
-43.3,14.24,1,Kyle NAUGHTON,Norwich City,11.12.31 Norwich City v Fulham
-29.44,-13.78,1,Anthony PILKINGTON,Norwich City,11.12.31 Norwich City v Fulham
-30.56,8.27,1,Kyle NAUGHTON,Norwich City,11.12.31 Norwich City v Fulham
27.6,4.27,1,John ARNE RIISE,Fulham,11.12.31 Norwich City v Fulham
-30.25,2.5,1,Andrew SURMAN,Norwich City,11.12.31 Norwich City v Fulham
-39.6,18.98,1,Simeon JACKSON,Norwich City,11.12.31 Norwich City v Fulham
38.38,16.28,1,Clint DEMPSEY,Fulham,11.12.31 Norwich City v Fulham
34.65,5.82,1,Clint DEMPSEY,Fulham,11.12.31 Norwich City v Fulham
-43.8,-1.04,0,Denis STRACQUALURSI,Everton,12.01.04 Everton v Bolton Wanderers
32.89,-17.24,0,Chris EAGLES,Bolton Wanderers,12.01.04 Everton v Bolton Wanderers
23.01,-18.01,0,David NGOG,Bolton Wanderers,12.01.04 Everton v Bolton Wanderers
29.42,17.69,0,Gretar STEINSSON,Bolton Wanderers,12.01.04 Everton v Bolton Wanderers
-39.85,-5.41,0,Denis STRACQUALURSI,Everton,12.01.04 Everton v Bolton Wanderers
-37.87,2.03,0,Louis SAHA,Everton,12.01.04 Everton v Bolton Wanderers
-24.47,3.96,0,Leon OSMAN,Everton,12.01.04 Everton v Bolton Wanderers
-37.62,-13.98,0,Leon OSMAN,Everton,12.01.04 Everton v Bolton Wanderers
42.58,-10.27,0,David NGOG,Bolton Wanderers,12.01.04 Everton v Bolton Wanderers
23.03,15.9,0,Chris EAGLES,Bolton Wanderers,12.01.04 Everton v Bolton Wanderers
33.86,-3.91,0,David NGOG,Bolton Wanderers,12.01.04 Everton v Bolton Wanderers
42.9,9.68,0,Zat KNIGHT,Bolton Wanderers,12.01.04 Everton v Bolton Wanderers
27.62,19.58,0,Martin PETROV,Bolton Wanderers,12.01.04 Everton v Bolton Wanderers
47.41,-7.67,1,Jack RODWELL,Everton,12.01.04 Everton v Bolton Wanderers
-39.91,5.95,1,Mark DAVIES,Bolton Wanderers,12.01.04 Everton v Bolton Wanderers
-35.9,-13.5,1,Gretar STEINSSON,Bolton Wanderers,12.01.04 Everton v Bolton Wanderers
-37.23,14.22,1,David NGOG,Bolton Wanderers,12.01.04 Everton v Bolton Wanderers
-38.95,-6.4,1,David NGOG,Bolton Wanderers,12.01.04 Everton v Bolton Wanderers
-41.96,-12.46,1,Gary CAHILL,Bolton Wanderers,12.01.04 Everton v Bolton Wanderers
-31.07,-3.66,0,Grant HOLT,Norwich City,12.01.21 Norwich City v Chelsea
38.94,-13.64,0,Juan Manuel MATA,Chelsea,12.01.21 Norwich City v Chelsea
24.47,12.58,0,Jose BOSINGWA,Chelsea,12.01.21 Norwich City v Chelsea
-31.58,-12.2,0,Anthony PILKINGTON,Norwich City,12.01.21 Norwich City v Chelsea
-42.16,-19.32,0,Steve MORISON,Norwich City,12.01.21 Norwich City v Chelsea
36.72,10.96,0,Fernando TORRES,Chelsea,12.01.21 Norwich City v Chelsea
41.51,11.84,0,Daniel STURRIDGE,Chelsea,12.01.21 Norwich City v Chelsea
-26.26,-1.58,0,Bradley JOHNSON,Norwich City,12.01.21 Norwich City v Chelsea
42.56,-9.82,0,Juan Manuel MATA,Chelsea,12.01.21 Norwich City v Chelsea
18.03,9.47,0,Raul MEIRELES,Chelsea,12.01.21 Norwich City v Chelsea
39.02,-4.99,0,Juan Manuel MATA,Chelsea,12.01.21 Norwich City v Chelsea
-27.94,-0.78,1,David LUIZ,Chelsea,12.01.21 Norwich City v Chelsea
-28.55,-0.47,1,Fernando TORRES,Chelsea,12.01.21 Norwich City v Chelsea
-43.43,-0.13,1,Fernando TORRES,Chelsea,12.01.21 Norwich City v Chelsea
-44.72,12.12,1,Juan Manuel MATA,Chelsea,12.01.21 Norwich City v Chelsea
-42.95,5.2,1,Florent MALOUDA,Chelsea,12.01.21 Norwich City v Chelsea
-32.15,-5.57,1,Raul MEIRELES,Chelsea,12.01.21 Norwich City v Chelsea
-31.63,5.2,1,RAMIRES,Chelsea,12.01.21 Norwich City v Chelsea
-26.64,2.27,1,Raul MEIRELES,Chelsea,12.01.21 Norwich City v Chelsea
-41.47,-8.0,1,Juan Manuel MATA,Chelsea,12.01.21 Norwich City v Chelsea
-23.09,6.64,1,Ashley COLE,Chelsea,12.01.21 Norwich City v Chelsea
-47.38,10.16,1,Florent MALOUDA,Chelsea,12.01.21 Norwich City v Chelsea
-33.28,-0.62,1,Florent MALOUDA,Chelsea,12.01.21 Norwich City v Chelsea
-40.47,0.16,1,Florent MALOUDA,Chelsea,12.01.21 Norwich City v Chelsea
-28.84,8.68,1,Florent MALOUDA,Chelsea,12.01.21 Norwich City v Chelsea
30.5,-5.02,0,Matthew ETHERINGTON,Stoke City,12.01.14 Liverpool v Stoke City
29.43,-3.9,0,Matthew ETHERINGTON,Stoke City,12.01.14 Liverpool v Stoke City
-25.2,-5.1,0,Stewart DOWNING,Liverpool,12.01.14 Liverpool v Stoke City
-19.14,0.23,0,Steven GERRARD,Liverpool,12.01.14 Liverpool v Stoke City
-27.02,10.52,0,Jordan HENDERSON,Liverpool,12.01.14 Liverpool v Stoke City
42.77,12.21,1,Glen JOHNSON,Liverpool,12.01.14 Liverpool v Stoke City
27.59,13.38,1,Glen JOHNSON,Liverpool,12.01.14 Liverpool v Stoke City
41.79,10.96,1,Jordan HENDERSON,Liverpool,12.01.14 Liverpool v Stoke City
23.59,19.69,1,Charlie ADAM,Liverpool,12.01.14 Liverpool v Stoke City
17.76,2.94,1,Jordan HENDERSON,Liverpool,12.01.14 Liverpool v Stoke City
-24.71,-5.24,1,Jonathan WALTERS,Stoke City,12.01.14 Liverpool v Stoke City
28.78,0.73,1,Glen JOHNSON,Liverpool,12.01.14 Liverpool v Stoke City
0.36,-13.06,1,Charlie ADAM,Liverpool,12.01.14 Liverpool v Stoke City
39.12,6.8,0,Danny WELBECK,Manchester United,11.12.18 Queens Park Rangers v Manchester United
-28.88,12.16,0,Shaun WRIGHT-PHILLIPS,Queens Park Rangers,11.12.18 Queens Park Rangers v Manchester United
26.05,-6.12,0,Michael CARRICK,Manchester United,11.12.18 Queens Park Rangers v Manchester United
-35.39,-4.91,0,Jay BOTHROYD,Queens Park Rangers,11.12.18 Queens Park Rangers v Manchester United
30.86,-13.62,0,Phil JONES,Manchester United,11.12.18 Queens Park Rangers v Manchester United
-22.1,-14.88,0,Heidar HELGUSON,Queens Park Rangers,11.12.18 Queens Park Rangers v Manchester United
34.24,5.41,0,Phil JONES,Manchester United,11.12.18 Queens Park Rangers v Manchester United
39.18,-7.11,0,Wayne ROONEY,Manchester United,11.12.18 Queens Park Rangers v Manchester United
41.53,3.23,0,Antonio VALENCIA,Manchester United,11.12.18 Queens Park Rangers v Manchester United
45.44,-5.61,0,Wayne ROONEY,Manchester United,11.12.18 Queens Park Rangers v Manchester United
-34.03,7.0,0,Heidar HELGUSON,Queens Park Rangers,11.12.18 Queens Park Rangers v Manchester United
-33.72,6.07,0,Jay BOTHROYD,Queens Park Rangers,11.12.18 Queens Park Rangers v Manchester United
-28.96,3.85,0,Jay BOTHROYD,Queens Park Rangers,11.12.18 Queens Park Rangers v Manchester United
-34.95,-11.97,0,Shaun WRIGHT-PHILLIPS,Queens Park Rangers,11.12.18 Queens Park Rangers v Manchester United
-36.78,13.44,1,Wayne ROONEY,Manchester United,11.12.18 Queens Park Rangers v Manchester United
-39.37,11.91,1,Wayne ROONEY,Manchester United,11.12.18 Queens Park Rangers v Manchester United
25.76,10.86,1,Jay BOTHROYD,Queens Park Rangers,11.12.18 Queens Park Rangers v Manchester United
-32.59,8.69,1,Michael CARRICK,Manchester United,11.12.18 Queens Park Rangers v Manchester United
-42.83,-1.14,1,Jonny EVANS,Manchester United,11.12.18 Queens Park Rangers v Manchester United
-48.81,4.6,1,Wayne ROONEY,Manchester United,11.12.18 Queens Park Rangers v Manchester United
-33.86,15.53,1,Danny WELBECK,Manchester United,11.12.18 Queens Park Rangers v Manchester United
-33.26,9.92,1,Phil JONES,Manchester United,11.12.18 Queens Park Rangers v Manchester United
-47.3,9.61,1,NANI,Manchester United,11.12.18 Queens Park Rangers v Manchester United
45.24,-1.15,1,Dudley CAMPBELL,Queens Park Rangers,11.12.18 Queens Park Rangers v Manchester United
33.61,-0.21,1,Clint HILL,Queens Park Rangers,11.12.18 Queens Park Rangers v Manchester United
-37.56,16.73,1,Ashley YOUNG,Manchester United,11.12.18 Queens Park Rangers v Manchester United
-26.84,-1.77,1,Javier HERNANDEZ,Manchester United,11.12.18 Queens Park Rangers v Manchester United
-15.0,-5.0,0,Michael ESSIEN,Chelsea,12.03.24 Chelsea v Tottenham Hotspur
-34.0,-1.0,0,Frank LAMPARD,Chelsea,12.03.24 Chelsea v Tottenham Hotspur
24.0,17.0,0,Gareth BALE,Tottenham Hotspur,12.03.24 Chelsea v Tottenham Hotspur
29.0,-8.0,0,Benoit ASSOU-EKOTTO,Tottenham Hotspur,12.03.24 Chelsea v Tottenham Hotspur
25.0,-9.0,0,Gareth BALE,Tottenham Hotspur,12.03.24 Chelsea v Tottenham Hotspur
43.0,0.0,0,Rafael VAN DER VAART,Tottenham Hotspur,12.03.24 Chelsea v Tottenham Hotspur
48.0,4.0,0,Rafael VAN DER VAART,Tottenham Hotspur,12.03.24 Chelsea v Tottenham Hotspur
36.0,-11.0,1,Daniel STURRIDGE,Chelsea,12.03.24 Chelsea v Tottenham Hotspur
36.0,12.0,1,Didier DROGBA,Chelsea,12.03.24 Chelsea v Tottenham Hotspur
-37.0,-14.0,1,Kyle WALKER,Tottenham Hotspur,12.03.24 Chelsea v Tottenham Hotspur
-37.0,-8.0,1,Emmanuel ADEBAYOR,Tottenham Hotspur,12.03.24 Chelsea v Tottenham Hotspur
-24.0,12.0,1,Gareth BALE,Tottenham Hotspur,12.03.24 Chelsea v Tottenham Hotspur
44.0,-6.0,1,Didier DROGBA,Chelsea,12.03.24 Chelsea v Tottenham Hotspur
-33.0,4.0,1,Louis SAHA,Tottenham Hotspur,12.03.24 Chelsea v Tottenham Hotspur
-41.0,-5.0,1,Emmanuel ADEBAYOR,Tottenham Hotspur,12.03.24 Chelsea v Tottenham Hotspur
-36.0,-13.0,1,Gareth BALE,Tottenham Hotspur,12.03.24 Chelsea v Tottenham Hotspur
21.0,1.0,1,Frank LAMPARD,Chelsea,12.03.24 Chelsea v Tottenham Hotspur
-24.0,-2.0,1,Luka MODRIC,Tottenham Hotspur,12.03.24 Chelsea v Tottenham Hotspur
33.0,-15.0,1,Didier DROGBA,Chelsea,12.03.24 Chelsea v Tottenham Hotspur
-39.0,10.0,1,Gareth BALE,Tottenham Hotspur,12.03.24 Chelsea v Tottenham Hotspur
-39.89,7.5,0,Stewart DOWNING,Liverpool,11.08.27 Liverpool v Bolton Wanderers
-37.76,-11.62,0,Jordan HENDERSON,Liverpool,11.08.27 Liverpool v Bolton Wanderers
-37.99,-8.12,0,Jordan HENDERSON,Liverpool,11.08.27 Liverpool v Bolton Wanderers
38.73,-14.5,0,Martin PETROV,Bolton Wanderers,11.08.27 Liverpool v Bolton Wanderers
39.21,11.12,0,Gary CAHILL,Bolton Wanderers,11.08.27 Liverpool v Bolton Wanderers
23.18,-13.15,0,Nigel REO-COKER,Bolton Wanderers,11.08.27 Liverpool v Bolton Wanderers
-20.06,6.01,0,Charlie ADAM,Liverpool,11.08.27 Liverpool v Bolton Wanderers
-35.94,9.43,0,Luis SUAREZ,Liverpool,11.08.27 Liverpool v Bolton Wanderers
-32.38,-9.6,0,Luis SUAREZ,Liverpool,11.08.27 Liverpool v Bolton Wanderers
-36.79,1.92,0,Dirk KUYT,Liverpool,11.08.27 Liverpool v Bolton Wanderers
32.09,1.7,0,Mark DAVIES,Bolton Wanderers,11.08.27 Liverpool v Bolton Wanderers
-37.93,-14.06,0,Dirk KUYT,Liverpool,11.08.27 Liverpool v Bolton Wanderers
28.88,-7.31,1,Charlie ADAM,Liverpool,11.08.27 Liverpool v Bolton Wanderers
