xG Score,Angle,playerName,playerTeam
0.0580610372183821,5.946961571460978,John ARNE RIISE,Fulham
0.2663166546682036,4.76775595727153,Andrew JOHNSON,Fulham
0.0703488765386745,21.473702916812133,Kemy AGUSTIEN,Swansea City
0.069694700370649,5.38262065304826,Clint DEMPSEY,Fulham
0.0198880848155102,5.774567479729317,Moussa DEMBELE,Fulham
0.2383278888559391,45.95380664041978,Danny GRAHAM,Swansea City
0.3930400230007885,68.89980397590698,Mark GOWER,Swansea City
0.081204501523683,20.185620176206996,Scott SINCLAIR,Swansea City
0.2383278888559391,4.765436361083307,Kerim FREI,Fulham
0.778908233282902,4.925633351833694,Clint DEMPSEY,Fulham
0.1485863489817895,4.859856164559466,Bryan RUIZ,Fulham
0.391842388379712,70.52877936550931,Danny GRAHAM,Swansea City
0.1542087812575409,4.721746892864732,Orlando SA,Fulham
0.0857947211936552,29.342689281476236,Robin VAN PERSIE,Arsenal
0.0614327349106513,17.461483379732737,Andre SANTOS,Arsenal
0.1251885657779875,33.90363668354173,Theo WALCOTT,Arsenal
0.4579793758181902,85.29008841933958,Robin VAN PERSIE,Arsenal
0.161346268271876,36.81071558431237,Thomas VERMAELEN,Arsenal
0.0302270002026708,20.404350897744006,Mikel ARTETA,Arsenal
0.053818740747315,18.137749214582954,Graham DORRANS,West Bromwich Albion
0.1522036511208701,4.646340359405124,Thomas VERMAELEN,Arsenal
0.0705787834315827,20.33651494867889,Graham DORRANS,West Bromwich Albion
0.1684121452670976,30.655871995535236,Chris BRUNT,West Bromwich Albion
0.110692842510099,4.726221377894429,Aaron RAMSEY,Arsenal
0.0895883470292076,4.540527041208865,Yao GERVINHO,Arsenal
0.1991456581523648,4.955953181755517,Alexandre SONG,Arsenal
0.0122098774499342,17.09808921527697,Chris BRUNT,West Bromwich Albion
0.1893631281082988,4.953495235737083,Robin VAN PERSIE,Arsenal
0.1550994068215453,5.16569101052629,Mikel ARTETA,Arsenal
0.0157139438267083,5.522989597820467,Tomas ROSICKY,Arsenal
0.0940829109605714,30.843309723341434,Somen TCHOYI,West Bromwich Albion
0.0101784208973377,17.68245649378654,Jerome THOMAS,West Bromwich Albion
0.078558760438697,46.57941088671807,Steven REID,West Bromwich Albion
0.0548249983897043,25.64631862597012,James MORRISON,West Bromwich Albion
0.0666013933703737,17.860668759308584,James MORRISON,West Bromwich Albion
